09:50:28.542 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.nodestore.db non clean shutdown detected
09:50:28.542 [main] INFO  neo4j.neostore - [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.nodestore.db] brickCount=0 brickSize=31455b mappedMem=31457280b (storeSize=9b)
09:50:28.557 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore non clean shutdown detected
09:50:28.557 [main] INFO  neo4j.neostore - [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore] brickCount=0 brickSize=0b mappedMem=0b (storeSize=54b)
09:50:28.635 [main] INFO  neo4j.xafactory - Non clean shutdown detected on log [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log.1]. Recovery started ...
09:50:28.636 [main] INFO  neo4j.xafactory - [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log.1] logVersion=0 with committed tx=1
09:50:28.636 [main] INFO  neo4j.xafactory - [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log.1] entries found=0 lastEntryPos=16
09:50:28.636 [main] INFO  neo4j.xafactory - Opened logical log [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log.1] version=0, lastTxId=-1 (recovered)
09:50:28.636 [main] INFO  neo4j.xafactory - XaResourceManager[C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log] sorting 0 xids
09:50:28.636 [main] INFO  neo4j.xafactory - XaResourceManager[C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log] checkRecoveryComplete 0 xids
09:50:28.636 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.relationshiptypestore.db.names rebuild id generator, highId=1 defragged count=0
09:50:28.683 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.propertystore.db.index.keys rebuild id generator, highId=1 defragged count=0
09:50:28.699 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.propertystore.db.index rebuild id generator, highId=1 defragged count=0
09:50:28.714 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.propertystore.db.strings rebuild id generator, highId=1 defragged count=0
09:50:28.730 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.propertystore.db.arrays rebuild id generator, highId=1 defragged count=0
09:50:28.746 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.propertystore.db rebuild id generator, highId=1 defragged count=0
09:50:28.777 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.relationshipstore.db rebuild id generator, highId=1 defragged count=0
09:50:28.808 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore.nodestore.db rebuild id generator, highId=1 defragged count=0
09:50:28.824 [main] INFO  neo4j.neostore - C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\neostore rebuild id generator, highId=6 defragged count=0
09:50:28.824 [main] INFO  neo4j.xafactory - XaResourceManager[C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log] recovery completed.
09:50:28.824 [main] INFO  neo4j.xafactory - Recovery on log [C:\Users\shengra\git\ac-pom2\ac-hpsc-pom\ac-hpsc-main\data\chain\nioneo_logical.log.1] completed.
09:50:31.554 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: chain
09:50:31.976 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: data
09:50:32.303 [main] INFO  c.h.i.p.a.c.c.AcCoreContextInitializer - init service provider done: dispatch
09:50:33.895 [main] INFO  org.hibernate.annotations.common.Version - Hibernate Commons Annotations 3.2.0.Final
09:50:33.895 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.10.Final
09:50:33.896 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
09:50:33.896 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
09:50:33.896 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
09:50:35.409 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.PortletBusinessLog
09:50:35.472 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.PortletBusinessLog on table PORTLET_BUSINESS_LOG
09:50:35.644 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.PortletErrorLog
09:50:35.644 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.PortletErrorLog on table PORTLET_ERROR_LOG
09:50:35.659 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.PortletErrortraceLog
09:50:35.659 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.PortletErrortraceLog on table PORTLET_ERRORTRACE_LOG
